gameId,trialNum,repNum,target,original_pct_correct,message_history,target_history,correctness_history,selection_history,message,condition,model_logprobs
rSMFkjhskBteiyQMB,0,0,K,0.6666666666666666,[],[],[],[],"[{""role"":""describer"",""text"":""triangle at the bottom, right angled triangle above, 2 rotated squares on top of that They are touching on their points"",""message_number"":1}]",yoked,"{'C': -2.0820970914995334, 'A': -1.5547284143461517, 'B': -1.9492682311247327, 'D': -2.222701527895582, 'J': -2.4882972700390673, 'E': -2.5898663824612043, 'F': -2.6054561682662314, 'H': -2.824187751959596, 'G': -2.980406622334511, 'I': -3.1207526410438575, 'K': -4.02723977728177, 'L': -4.980474786640287}"
rSMFkjhskBteiyQMB,1,0,F,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""This one looks like a person sat down Their head is a rotated square"",""message_number"":1},{""role"":""matcher"",""text"":""do they have bunny ears"",""message_number"":2},{""role"":""matcher"",""text"":""or knee up"",""message_number"":3},{""role"":""matcher"",""text"":""sat down with legs out"",""message_number"":4},{""role"":""describer"",""text"":""They look as if they are sad so the head is tilted down"",""message_number"":5},{""role"":""describer"",""text"":""1 knee up no bunny ears"",""message_number"":6}]",yoked,"{'E': -2.1555840725164894, 'F': -0.7122252589705158, 'G': -2.09300063542392, 'B': -2.421249555959724, 'J': -2.624310573808388, 'C': -3.577507601987209, 'H': -3.6398419692053023, 'I': -3.9050536489099987, 'A': -4.452460562448162, 'D': -4.608733757997434, 'K': -4.639703679396189, 'L': -6.155511512538063}"
rSMFkjhskBteiyQMB,2,0,H,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""Looks like a letter 'i'"",""message_number"":1},{""role"":""matcher"",""text"":""does it look like with its hand out or not"",""message_number"":2},{""role"":""describer"",""text"":""no hand it is just a head and a body"",""message_number"":3},{""role"":""describer"",""text"":""more like a baby that has been swaddled in a blanket"",""message_number"":4}]",yoked,"{'J': -0.1760065072616445, 'I': -2.988314405113025, 'F': -3.738457864925516, 'K': -4.191526294466228, 'L': -4.222833921016873, 'B': -5.066632911520507, 'H': -5.472788807165567, 'C': -5.53539257334408, 'G': -5.535280596346446, 'A': -5.691614682738812, 'E': -6.035343580036167, 'D': -7.129126061737317}"
rSMFkjhskBteiyQMB,3,0,J,0.6666666666666666,[],[],[],[],"[{""role"":""describer"",""text"":""square rotated head The point is touching a straight line and that shape is not a regular shape It looks as if 1 arm is reaching out to the side"",""message_number"":1},{""role"":""describer"",""text"":""There appears to be a foot too"",""message_number"":2}]",yoked,"{'J': -1.2005967632777068, 'K': -0.9124590522299545, 'I': -2.1573575028678267, 'L': -2.188849758971945, 'H': -3.813789335051161, 'C': -4.29829163412239, 'F': -4.813807379271327, 'G': -5.345013365154301, 'A': -5.470130856819488, 'B': -5.5326445824348145, 'D': -5.970138147971547, 'E': -6.3138554024145055}"
rSMFkjhskBteiyQMB,4,0,D,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""This picture looks like a religious person giving a sermon speech They look as if they are holding a book to one side"",""message_number"":1},{""role"":""matcher"",""text"":""the 'I' but with hand out"",""message_number"":2},{""role"":""matcher"",""text"":""are their knees bent a little"",""message_number"":3},{""role"":""describer"",""text"":""no their knees are not bent they are straight"",""message_number"":4}]",yoked,"{'H': -1.7527458243083769, 'D': -0.8270571280731676, 'J': -2.1981091055543573, 'L': -3.0731091055543573, 'C': -3.1200349242035177, 'A': -3.2918822822089293, 'B': -3.3075162041522295, 'F': -3.448065379548558, 'K': -3.588662588315859, 'E': -3.7918786384119305, 'G': -4.041794511467342, 'I': -4.400902848779262}"
rSMFkjhskBteiyQMB,5,0,I,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""Looks like someone ice skating"",""message_number"":1},{""role"":""describer"",""text"":""there arms are out in front of them and they have one leg lifted off the ground"",""message_number"":2},{""role"":""matcher"",""text"":""lowkey like a rooster too"",""message_number"":3},{""role"":""matcher"",""text"":""with leg up at 90 degrees"",""message_number"":4},{""role"":""describer"",""text"":""yes to 90 degrees"",""message_number"":5}]",yoked,"{'C': -0.5586977349043375, 'A': -2.11237663467927, 'B': -2.3936416112777588, 'D': -2.924883812795571, 'J': -3.0029604200282063, 'K': -3.3466274822557893, 'I': -4.0494263366690495, 'F': -4.081062379757245, 'G': -4.440404276371241, 'E': -4.502983048921206, 'L': -4.659207172689052, 'H': -4.69037160257963}"
rSMFkjhskBteiyQMB,6,0,B,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""Rotated square at the top, a triangle is touching it's point They are touching another triangle"",""message_number"":1},{""role"":""describer"",""text"":""this picture looks like an animal sat down"",""message_number"":2},{""role"":""matcher"",""text"":""do the two triangles kind look like wings"",""message_number"":3}]",yoked,"{'B': -0.4350992864933027, 'F': -1.973386308389527, 'A': -2.606206767986622, 'E': -2.793702639055752, 'C': -3.2156160165424854, 'D': -4.090596702276411, 'G': -4.512341246013676, 'J': -5.199935975461714, 'H': -5.481117215910536, 'I': -7.730826473046972, 'K': -8.106032939538505, 'L': -8.824924682974816}"
rSMFkjhskBteiyQMB,7,0,L,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""This looks like a person giving a speech from a book again but this time with knees bent"",""message_number"":1}]",yoked,"{'B': -2.032096563314923, 'F': -1.336727991754575, 'G': -1.6521573659320163, 'E': -2.2117567723645086, 'C': -2.496955243876171, 'H': -2.6921691821940197, 'J': -2.7859695028983356, 'D': -3.348488117227346, 'A': -4.168791308503109, 'I': -4.199612695240413, 'K': -4.387362969110104, 'L': -4.824971887260799}"
rSMFkjhskBteiyQMB,8,0,C,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""This looks like a person with their arms raised up"",""message_number"":1},{""role"":""matcher"",""text"":""like its going in for a hug"",""message_number"":2}]",yoked,"{'C': -0.020110505935178925, 'D': -6.358958602589448, 'B': -6.640210917460291, 'A': -7.077687630363873, 'G': -7.70266631929059, 'K': -8.358905270944684, 'E': -8.546444882671581, 'F': -8.733914632822872, 'J': -8.921418892815204, 'L': -9.60893018588319, 'H': -9.67134511521958, 'I': -10.483706877317788}"
rSMFkjhskBteiyQMB,9,0,G,1.0,[],[],[],[],"[{""role"":""describer"",""text"":""This one has a square on the left ( ear 1 ) and a 4 sided shape on the right (ear 2) it then has another shape that looks like a rectangle going down"",""message_number"":1},{""role"":""describer"",""text"":""it connects to a bigger 4 sided shape at the bottom (trapezium ) with a smaller triangle on the right hand side"",""message_number"":2},{""role"":""describer"",""text"":""kind of looks like a dog to me"",""message_number"":3}]",yoked,"{'E': -0.31375629588668447, 'A': -1.71414750031337, 'F': -3.4406894128825187, 'I': -4.221837662429128, 'B': -4.4094616951000924, 'D': -4.737583624976767, 'H': -4.893793827008734, 'G': -5.26878217549374, 'J': -5.5813160574603655, 'C': -5.6125901964957965, 'K': -7.518762819711869, 'L': -7.5188181336854045}"
